id,name,artists
2PYDcRpnjRo5VktCjsUqHi,Outta My Mind,['Reflected Illusions']
3iH4FXtxe3XEXxxtamUyG1,Glitch Station,['Reflected Illusions']
79zaR090dmOWd9wIDaUwog,Infected,['Reflected Illusions']
5RQbSWsMs3gf62tp1mml5i,Eve Of Destruction,['Reflected Illusions']
60LIS11eJbWhb8XL7iOLEE,Insomnia,['Reflected Illusions']
5G3LDYwKbM4joBoPTV4oho,Methamphetamine,['Reflected Illusions']
78XK5PDIKWiDKcgiLl1x0o,Still Disappointed,['Stormzy']
5mIgdBMxP5GbifSYWYb9Kh,Two Girls (One for Heaven and the Other One for Rome),['Frog Eyes']
5meuFLH0RQWgRMmibLYTHy,Joe with the Jam,['Frog Eyes']
1iEUVgW61Okfhqul9tiS0r,The Beat Is Down (Four Wretched Singers Beyond Any World That You Have Known),['Frog Eyes']
2U6OTphPd0rXiMyKGEVFBn,Death's Ship,['Frog Eyes']
1oJPoLhqaLJxya0rtgTtNk,The Demon Runner,['Frog Eyes']
2mQd4bqggTRAU4mNRkvWjZ,Rejoinders in a Storm,['Frog Eyes']
6E1Cfd8YpVjfxEtX7KZxos,In a Hut,['Frog Eyes']
0HWY0HdJVgX00RhCwZ3gdq,Crystal Blip,['Frog Eyes']
6DMNfK4CqgDzqWdaKIw7xY,I Ain't Around Much,['Frog Eyes']
3nDOVx1ZpQq1whCMKXZCVq,Rip Down the Fences That Fence the Garden,['Frog Eyes']
5cDKReCo2qD7oYbWcox3Y7,Disillusion,['Badly Drawn Boy']
4FnZjiy1T8BLu05ya2A9q0,Disillusion - Blue States Mix,"['Badly Drawn Boy', 'Blue States']"
4rUJvsznlg30n1RkCdJl8P,Disillusion - Black Lodge Mix,"['Badly Drawn Boy', 'Black Lodge']"
0la7kxOVcvNYvvzYSlSDz9,You Were Right,['Badly Drawn Boy']
2amrUVFif0sLl1DVguby6K,Last Fruit,['Badly Drawn Boy']
1gZcLFr0BlmKFo45WvNhxr,You Were Right - Live From Glastonbury 2002,['Badly Drawn Boy']
5uXWhOO91v9W57YPHb2YD4,Magical Forest,['Reflected Illusions']
30UUM8bF30dyBn7p7RfetM,Erowid Kid,['Reflected Illusions']
2JdjrXrQ7KCbW5YOJQuhgq,Outside Looking in,['Reflected Illusions']
14qGdHR5HyhvYQt1PjMKlq,Disoriented,['Reflected Illusions']
1GL3izxvW77s1q7ZIQVnF1,The Long Journey,['Reflected Illusions']
16RnCBb1AIrbRkaOqKKCA3,Acid Trip,['Reflected Illusions']
3xHdvQkDiKqI9m45PigrE9,Shooting Star,['Reflected Illusions']
55Y64IiyX2YwpEdEMRVFRR,Space and Time,['Reflected Illusions']
72kgErGi8ZipM7hGQzu9PC,Everything Ends,['Reflected Illusions']
1yi77TrGsSLuR0rKY6TXsq,Salle des pas perdus,['Coralie Clement']
7yzUHiCgF7JOzJOFE0Bnpd,L'ombre et la lumière,['Coralie Clement']
4jKicslpJyPfeJRSxbUPQV,Ça valait la peine,['Coralie Clement']
2K9pZMX96NXf19MhJCtca0,La contradiction,['Coralie Clement']
6ihbTijFhhzflZaLiBr3rA,La mer opale,['Coralie Clement']
178sTaaepzrXGHIsu3zUc2,A l'occasion tu souris,['Coralie Clement']
4zXKbHN9FKRTIirYQdMRqI,Samba de mon cœur qui bat,['Coralie Clement']
5Kk4e5uuZgbQrufe5qME1g,Ces matins d'été,['Coralie Clement']
15RAyUYDEFWUl2wUZDJGqE,Le dernier train,['Coralie Clement']
55SVA0qJtpeQ88Y7TnGgmP,Lou,['Coralie Clement']
6noopm0mHQPMHC1Lh0WXWz,Le jazz et le gin,['Coralie Clement']
71iL6PMC1rYm0BZMBlk333,Bientôt,['Coralie Clement']
5xXfJ1coUFO0oOHuBY7iTw,Mes fenêtres donnent sur la cour,['Coralie Clement']
788iAD4CWTasYlX3msWCvk,God Finds Us,['Jason Upton']
0ePi0Pj92VxX4iJbD59ekS,Run Baby Run (Jonah),['Jason Upton']
2Vr8KzxFjeDOLV2n9Q9R2H,Trust Once More,['Jason Upton']
5p1PlJQPPal10r8tltk5cw,The Road to Emmaus,['Jason Upton']
7JbUZmimNT5ldknq1aqCKg,Write Every Day Down,['Jason Upton']
4zqggFxwyoSvCtQhvd1CtD,Traveler,['Jason Upton']
0gLspCEnFbrC6zXFYekIA7,A Hammer and an Awkward Nail,['Jason Upton']
4D0zd8jDFfHFEHNG1nlRKV,Grow,['Jason Upton']
2DiaqbsyJACqjbvcN1UiSI,Forgiveness,['Jason Upton']
0ZOFxBYhdBlTL4PE9UOzJ0,Everything You Do,['Jason Upton']
4C0vFX4aPrdR1jk9hyenBb,Patient,['Wiz']
6Glv3rhKQ5Lo8wBzSC4IGA,The New Year,['Death Cab for Cutie']
34ErnTqmuACVJ5qquF1Rsa,Lightness,['Death Cab for Cutie']
21DVu4p5UmmdpJf3xyF4zF,Title and Registration,['Death Cab for Cutie']
39QVoC07fYWv10aEpCHI3z,Expo '86,['Death Cab for Cutie']
05QIEmO71D7GJd7FiKExvK,The Sound of Settling,['Death Cab for Cutie']
1x3nSB02nQEqE7BPBaOCrv,Tiny Vessels,['Death Cab for Cutie']
2O7TUK3o55VOWqsVOZO5oq,Transatlanticism,['Death Cab for Cutie']
0eUm2fcFSfWH7m5ap3xvnE,Passenger Seat,['Death Cab for Cutie']
2k7UNbEG8SWv2WyuzPfi11,Death of an Interior Decorator,['Death Cab for Cutie']
3n2P7CstOD74Dvw8M8tQa6,We Looked Like Giants,['Death Cab for Cutie']
7s7n9zJc3Fl9ggBcLIYaFm,A Lack of Color,['Death Cab for Cutie']
7hGRwsILg5SRzQRv8GQMhM,Overjoyed,['Jars Of Clay']
0uatCB1ujnNb7u9Ok8vfD8,Something Beautiful,['Jars Of Clay']
5QFakkLrygT1zAjBZmlo5o,The Valley Song (Sing of Your Mercy),['Jars Of Clay']
168GsclG24SlAwd2HtwSYY,Liquid,['Jars Of Clay']
0W5oV2ckRH0SVn3m23hbBB,The Eleventh Hour,['Jars Of Clay']
56GDjcrxtMyYwxPF14US8z,Dig,['Jars Of Clay']
7IE1dFb69qWIKKdjUsq3c8,Redemption,['Jars Of Clay']
6JqRmXeWVfHOBAL8SxoxqS,Love Song For a Savior,['Jars Of Clay']
332lfGMRgc7mU3HNwoF9Sc,Frail,['Jars Of Clay']
481MoaPHR6PQuzx7gQ5GHZ,Needful Hands,['Jars Of Clay']
43NCKPbrrnJ1cpswamKQvM,Disappear - Live From The Eleventh Hour Tour,['Jars Of Clay']
0XpjWI3DRxv9RFCqP88vGq,Like a Child - Live From The Eleventh Hour Tour,['Jars Of Clay']
6D1doOESKeYH2T5L5E4KiG,Crazy Times - Live From The Eleventh Hour Tour,['Jars Of Clay']
2wci5gRsdyXURECIsP6fc7,I Need You - Live From The Eleventh Hour Tour,['Jars Of Clay']
09DLuK8ore99ice3lCSL6D,The Eleventh Hour - Live From The Eleventh Hour Tour,['Jars Of Clay']
0l65vI8rlKnKaj53r3EWzn,This Road - Live From The Eleventh Hour Tour,['Jars Of Clay']
5K0zCncDK9RUFbESnsKtit,Fly - Live From The Eleventh Hour Tour,['Jars Of Clay']
5H03W3UWCzkRDBuaWKvonV,I'm Alright - Live From The Eleventh Hour Tour,['Jars Of Clay']
61z5V497QoHlOM8gKu5tn5,Revolution - Live From The Eleventh Hour Tour,['Jars Of Clay']
1JLOgbNOoFic2KKElAn9Fs,Flood - Live From The Eleventh Hour Tour,['Jars Of Clay']
3VHmMXBZebhbk5WnjxDgFc,Worlds Apart - Live From The Eleventh Hour Tour,['Jars Of Clay']
1VIruARTCPQnEWSseprsKV,Calls,['Norman Cooper']
7Gi8kaILAUgjYqgdee9410,3rd Planet,['Modest Mouse']
1pPqVrG2RCHXx81Aw4xp99,Gravity Rides Everything,['Modest Mouse']
3tuC2PqYsBplcBKKbl4X10,Dark Center Of The Universe,['Modest Mouse']
1cQqX6dPyzsP8TCeT0auEu,Perfect Disguise,['Modest Mouse']
1EbUYOmJkqKgUYgC2OI7Tc,Tiny Cities Made Of Ashes,['Modest Mouse']
6z5oU2wt2QRE0G95F6XHoh,A Different City,['Modest Mouse']
3knvtUJiuDs1WZsbrR1puY,The Cold Part,['Modest Mouse']
0HgTYw2jY3sz8rYG0RpI3f,Alone Down There,['Modest Mouse']
4S6jCIsUpnOu79uWPjvaAf,The Stars Are Projectors,['Modest Mouse']
20iMumN7WDTDWgY0c3UvCB,Wild Packs of Family Dogs,['Modest Mouse']
5gtjm4ZrsGUGUwzXsB4zCw,Paper Thin Walls,['Modest Mouse']
28lW1wU0m8ZpIGE6UZNmUj,I Came As a Rat,['Modest Mouse']
2oe4wyycSHGBXGIaY4Fll5,Lives,['Modest Mouse']
7JVJnw38D5TblpI25uwwUm,Life Like Weeds,['Modest Mouse']
5JIdzOHynj0wI8tpvd15Ug,What People Are Made Of,['Modest Mouse']
2oEXzg6PzHXQ3Mt6Ar4fYt,Unholy Water,['Sister Sadie']
5oLIHC1guOEzVqfaGVVuB9,Don't Tell Me Stories,['Sister Sadie']
3O3ZDGZ9yGPV3dfBcUsGBM,Don't Let Me Cross Over,['Sister Sadie']
3yrP7Ir11OvNs7W7pbSDBZ,Ava's Fury,['Sister Sadie']
44SuBr5ZuNLOhiHuFzwfc8,Falling,['Sister Sadie']
6d3YI6dDUQDV0poi8Q29cG,Now Forever's Gone,['Sister Sadie']
0HHTW1zM3jiBnKLGuIc4xk,Look What I'm Trading For a Mansion,['Sister Sadie']
06bwfH0F5g3uS9lztTw3tJ,I May Be A Fool,['Sister Sadie']
1isV9QN4OvfdWEL4ZUeKva,Not This Time,['Sister Sadie']
1Ip9iSl5k2Kfbko9Yh5SMh,All I Can Do,['Sister Sadie']
2NW01Bqr8fw4NoK325kdiU,Mama's Room,['Sister Sadie']
6WX3Zyt3Yhg3C0CbG7GGIo,Blood Red & Goin' Down,['Sister Sadie']
1swgCDr6GQEdLLRzJMi4Q7,Lucid Dreaming,['Reflected Illusions']
07ucENoB5sUvJ6Y5lU3BF8,Hydroponic Garden,['Reflected Illusions']
3Vx0QxWWFq4vDoaW4B5615,Sacred Mushrooms,['Reflected Illusions']
68IIMRWok8tKvtxbVCCf7r,We Are All One,['Reflected Illusions']
1Oyev0WK597HqeOGgBnQgJ,Spaced Out,['Reflected Illusions']
3Q3bbjFJ03yiigNPnOyWJm,Lost,['Reflected Illusions']
6COat7YJe8Wt6ExUW3NHVH,Ecstasy,['Reflected Illusions']
6zBCe9beHQ9Ri4hbQiifj9,Ego Death,['Reflected Illusions']
0TZ7djbBcnwjDzAxUcp51q,Nirvana,['Reflected Illusions']
13Zjk21kCGlgXxqmtsPiRj,The Psychedelic Experience Pt. I,['Reflected Illusions']
0z2jb14BQvYvibETw9GHwy,The Psychedelic Experience Pt. II,['Reflected Illusions']
7rGB3W7VNuYop7fIQngXJa,Platforms,['Ani DiFranco']
2124PlFFn9RgDKhThB586T,Swim,['Ani DiFranco']
2QPAmUXuUYOCwZ3OIAIndN,Educated Guess,['Ani DiFranco']
1SrMfyaWhPFhafVRbkoIHZ,Origami,['Ani DiFranco']
5kPvzzBk8xGIYwtte3jNNv,Bliss Like This,['Ani DiFranco']
1TU8I7bs85LA0I8EkE4AQx,The True Story of What Was,['Ani DiFranco']
52pIG6IATylsRf92CoqY3v,Bodily,['Ani DiFranco']
4sgt6dFBMiA0YvIUKefA2H,You Each Time,['Ani DiFranco']
1XiDm0IUoeSX3Pl0ZQe3sV,Animal,['Ani DiFranco']
1Ew0ghmGrpB2LB0bYSHZ6u,Grand Canyon,['Ani DiFranco']
21k9tTeu4cDoEXv4v2kqUd,Company,['Ani DiFranco']
0Lb2WLpCQxRwg0Fw9cylns,Rain Check,['Ani DiFranco']
4xnPjCGQpLMQAJSjhkBh8E,Akimbo,['Ani DiFranco']
4oadCQy8jswUb5tF6MFIZq,Bubble,['Ani DiFranco']
3MHNGUO5GqMlxbeTFw5Tep,Danserye: La Morisque,"['Tylman Susato', 'The University of Texas Wind Ensemble', 'Jerry Junkin']"
2AeTPlWgMPxTbAP1aL6Cgq,"2 Romanian Rhapsodies, Op. 11: No. 1 in A Major","['George Enescu', 'Minnesota Orchestra', 'Eiji Oue']"
426DDgoVl9uAASqdFO0xTh,Mestizo Waltz,"['Gabriela Lena Frank', 'Utah Symphony Orchestra', 'Keith Lockhart']"
3FT3yZxwVltPjSZasB5RhY,"Prelude on the name B-A-C-H, S260/R381","['Franz Liszt', 'Felix Hell']"
0eDG4Exm0TIeZZNv1AX4Ac,"Symphonic Dances, Op. 45: III. Lento assai - Allegro vivace - Lento assai - Come prima - Allegro vivace","['Sergei Rachmaninoff', 'Minnesota Orchestra', 'Eiji Oue']"
4o6dbUB9jaU1PRWBR6IQfd,"Paraphrase de concert sur Rigoletto, S. 434: Verdi - Rigoletto: Paraphrase de concert, S434/R267","['Franz Liszt', 'Joel Fan']"
2hNZ5h18CD9QPwdmeQPPYM,"In Praise of Music: No. 5. For the Angel, ""Israfel""","['Dominick Argento', 'Minnesota Orchestra', 'Eiji Oue']"
4EOuFIuCCEtAnVUEiRNNnR,An American Requiem: Dies Irae,"['Richard Danielpour', 'Pacific Chorale', 'Pacific Symphony Orchestra', 'Carl St. Clair']"
5FKNVx32Qd5I4LLTCipkL6,Concerto Nicolo (excerpt),"['Stanisław Skrowaczewski', 'Gary Graffman', 'Minnesota Orchestra']"
6vQgu2HaEzd7nX9bnXFirR,Ikon of Eros (excerpt),"['John Tavener', 'Minnesota Chorale', 'Jorja Fleezanis', 'Minnesota Orchestra', 'Paul Goodwin']"
4yMhSpsOgcukcM2I2l7c6G,"Prelude in D Major, BWV 532","['Johann Sebastian Bach', 'Virgil Fox']"
3sOBA5kK4pSvWfefKi0uW9,3 Gymnopedies: No. 1. Lent et douloureux (orch. Debussy),"['Erik Satie', 'Claude Debussy', 'Minnesota Orchestra', 'Eiji Oue']"
6v8w2N0otV9C5RnzcklN1N,"Pini di Roma (Pines of Rome), P. 141","['Ottorino Respighi', 'Minnesota Orchestra', 'Eiji Oue']"
4Wbwj79lFsrwuYJSagyVJe,Hello,['Full Catastrophe Living']
5S6cVVhxOqqBw3cWw0h9YM,Drowning By Proxy,['Full Catastrophe Living']
2FZe8cKF1PGMDdV6Dad9Al,The New Rage,['Full Catastrophe Living']
4tu4pDDabYY3EOymV8mxjb,Recall,['Full Catastrophe Living']
2EqNc7FTPBXMzPKriQGfhz,Burn the Other Hand,['Full Catastrophe Living']
3OpZN03BH4vdDfjAd0SQwQ,Red Tangle (Version),['Full Catastrophe Living']
6UX2WXTJ5P05RZV7QG2zJt,Simple,['Full Catastrophe Living']
78U5lkKHxcEgi1yyruGPQm,Cut,['Full Catastrophe Living']
60ade2yAtSpqiw272w47Ce,Ride Into the Sun,['Full Catastrophe Living']
0a8AqoTMa8sGcKNeKYeKa3,Sunset Gun,['Full Catastrophe Living']
7z0n9ygDMR4eWP3PVeVnH3,Strange,['Full Catastrophe Living']
65A7jLmI1iJHFKVcbe9VRu,Home,['Full Catastrophe Living']
72KVRaEggrkJMTddqLaWMQ,The End Is The Same As The Beginning,"['Tied & Tickled Trio', 'Billy Hart']"
4kNzP5m7bEzcPyWCsON4aD,The Three Doors Pt. 1,"['Tied & Tickled Trio', 'Billy Hart']"
07EX3bCe6ARyNMEoLiy2JC,Calaca,"['Tied & Tickled Trio', 'Billy Hart']"
5ZJsDrNfKLH1B81rk9Ebbq,Violent Collaborations Pt. 1,"['Tied & Tickled Trio', 'Billy Hart']"
5VmCI1RSWIApl5ZgKA2WPA,The Three Doors Pt. 2,"['Tied & Tickled Trio', 'Billy Hart']"
23HkxpVtE6lDG7Vx0fpB4e,Violent Collaborations Pt. 2,"['Tied & Tickled Trio', 'Billy Hart']"
5cHyYxuuxssnK4plFiIvvr,Lonely Woman/Exit La Place Demon/The Electronic Family,"['Tied & Tickled Trio', 'Billy Hart']"
004LC2cnQcjJaRRq0vLgBC,The Three Doors Pt. 3,"['Tied & Tickled Trio', 'Billy Hart']"
4fcCODizGf6LJe6ufOdbv2,Ghost Allaround,"['Tied & Tickled Trio', 'Billy Hart']"
35TC2YSTplyQJoCaJMBzFe,Lash the Nineties,['Alec Empire']
65tEWWy1ZTS4B7jAx8Yqlq,Stahl Und Blausaure,['Alec Empire']
0E0Wgwv426DGwfPV25lK5e,13465,['Alec Empire']
0hpdq9D2y2Im2yWLGuclKA,Maschinenvolk,['Alec Empire']
77RsnXwFb7MWN4kbpJnGCu,Sonyprostitutes,['Alec Empire']
2NRsfboPhtpFeIxSSXo2Io,Bluterote Nacht Uber Berlin,['Alec Empire']
4WlnPX2U23RY9uwqVThbf3,Pussy Heroin,['Alec Empire']
3gMKfewkRN5XUDftzTgfcr,New Acid,['Alec Empire']
4osY8iKUfuNcSZuBCW0WKk,Smack,['Alec Empire']
3upi1JXRaV2SlNqTNNc5iv,N.Y. Summer 1,['Alec Empire']
6ARrGXF4vBsEzapgNsQxjV,Konsumfreiheit,['Alec Empire']
02pO6DXPHRA7Qy5x5mL7i1,Microchipkinder,['Alec Empire']
7rLUuwncWBYpiR2FSHdCth,Sieg Uber Die Mayday,['Alec Empire']
5tMWRBb8lPVMHDNnBQ6FSl,Playback Play,"['Mauricio Kagel', 'Ensemble Musikfabrik']"
6nIG1WjJdsV93xsY5Xdaos,Grass String Ranch,['The Kentucky Headhunters']
3bakagwEVQnUeTFfLEgq5N,Back To The Sun,['The Kentucky Headhunters']
3UDpypAwfzgPcZuxgdMei4,Jessico,['The Kentucky Headhunters']
1xBV4WNRTWcHv3PPcYpKno,Once In A While,['The Kentucky Headhunters']
7e4CAmxZQDM4G04AKXfTJv,Love That Woman,['The Kentucky Headhunters']
1HsMTsduLQa5ugz2dTQGQg,Too Much To Lose,['The Kentucky Headhunters']
0LxZ6QK8j8x7DbFa2h9F43,Louisianna Coco,['The Kentucky Headhunters']
1Hne8oyS6PPbHDPySUHEGd,Country Life,['The Kentucky Headhunters']
5iNiTm6tDAyPbpUW7ExygY,Dry-land Fish,['The Kentucky Headhunters']
2HiwLq40bD4nZnnTAUuK7R,The Dreamin' Kind,['The Kentucky Headhunters']
1RqBjnJjA2wOHe29UZueiT,I Wish I Knew,['The Kentucky Headhunters']
5gKcEUyL2iQ6zwbJJh19F2,Rock On,['The Kentucky Headhunters']
2AWlEIewFkt6aXAmdRjNNz,Fomf (Fuck out My Face),['Nuckles']
6b82Y5oygmjfslT89ZXspe,By The Side Of The Road,['The Seldom Scene']
27u8DgZzlBdLnI8AwDKVHC,Brother John,['The Seldom Scene']
3cI2vvwrmzhRIOgpRW3lhj,Dreaming Of A Little Cabin,['The Seldom Scene']
0BgP9UBHxYjqRgwXYccYwW,Falling Leaves,['The Seldom Scene']
0jmHDNvlEgbMOhFX5bjprN,He Took Your Place,['The Seldom Scene']
0MW1c6tReUdg7atEvFkzEu,Take Him In,['The Seldom Scene']
6GYB8CnvDFL3cfDEVu6F1W,Hobo On A Freight Train To Heaven,['The Seldom Scene']
6tBSxr7GA7sPneZ4yKVJLK,Will You Be Ready To Go Home?,['The Seldom Scene']
1VJNKCTS4dBeBhyf2jUVQK,Were You There?,['The Seldom Scene']
61SvISSkIOh0ofvDKFExNQ,Walk With Him Again,['The Seldom Scene']
2RvPVgG7C6LXbAJ8fFGRpS,Gospel Medley,['The Seldom Scene']
2CHfJcxefkCDVGFxonsbRT,Anthem for the Year 2000,['Silverchair']
09kczZ0t1dn2dVZnIbtp13,Freak,['Silverchair']
0HIG8l14hqbPVL2xvgbXiT,Ana's Song (Open Fire),['Silverchair']
3clNmNY4C9F0IQy7A7cquG,Emotion Sickness,['Silverchair']
2t1tjPoVJSVXFJMPB14566,Israel's Son,['Silverchair']
5Heu4Nyrx3w5agcWLhqFyo,Tomorrow,['Silverchair']
1sdOLIQ9udc8I71g3Nyyzu,Cemetery,['Silverchair']
2FeYqtocalFZB8Sh0NPP4x,The Door,['Silverchair']
6uad8iaay2bCvBaqi7WpaS,Miss You Love,['Silverchair']
0P8Sc8kEJHDHzjGZO8AWBU,Abuse Me,['Silverchair']
2j8f9URZsJ7e5F6Y0D5Hc9,Pure Massacre,['Silverchair']
0VG7OZCWlnwlyHUpaD8959,Untitled,['Silverchair']
3AQKDBcdaaNMjLmYiJVzkL,New Race,['Silverchair']
1Ja2TjaR7ErBQJJTjMhoxe,Trash,['Silverchair']
4n3mp3DC7JrdXYJCDdwKhd,Ana's Song (Open Fire) - Acoustic Re-Mix,['Silverchair']
1YmHmAdARLa0tOAm2ei5Qt,Madman - Vocal Mix,['Silverchair']
2MfWgHpo6lZA5DP3WX5f7d,Blind,['Silverchair']
0bIDPjq0MoDGDT15m6NN4i,Punk Song 2,['Silverchair']
7s0QgY2FEivaUNREMpBoYE,Wasted / Fix Me,['Silverchair']
5nD3HxldRUWgaNcsoOrMON,Minor Threat,['Silverchair']
6kUF7LMONynjIPG5CJGS40,Freak - Remix for Us Rejects,"['Silverchair', 'Paul Mac']"
3aBOMqzjNhXWPBGYVHa5tU,Hawks Circle the Mountain,['White Willow']
1zFvkuwAjrmYMcPPA2Ht0D,Snowswept,['White Willow']
4Y24q11VjXIKggGg7W33l9,Kansas Regrets,['White Willow']
3cdauMFdmGY1jN1v3DTsHm,Red Leaves,['White Willow']
1PpOfO1vHN7MfAIc60k1c0,Floor 67,['White Willow']
3yBezLnLTDs5sDJitnVFG3,Natasha of the Burning Woods,['White Willow']
380UMaShimGnn9VmHlXeDZ,Searise,['White Willow']
1PYp2ptgnX5oJ9ym67WeGe,A Rumour of Twilight,['White Willow']
5liXPADWDlYOAFxCE3Allt,The Howling Wind,['White Willow']
1YuC3qLEoqzd4GnkPy2rEx,Harass Me,['Nuckles']
6Y2OzE1mEdG05Wj0xCCwQm,Girl Germs,['Bratmobile']
1t4iBhiqqRd6HkAsx7KLdw,Loch Ness,['Some Velvet Sidewalk']
6PjsAK2RjKH0xjt8ipn67i,Don't Mix the Colors,['Courtney Love']
6bEdz4kn0M10cCswL4OLoe,N.O.U. Cooking With Gas!,['Nation of Ulysses']
4rK2l6xhNnLIG5PhcdiK88,You Speak Jealousy,['Unwound']
7aukMIGBzFKX39BG6Yk6Mc,Narrow,['Mecca Normal']
2aMhhNN71FUuxnOEaPsXqW,My Red Self,['Heavens To Betsy']
3n7tHKFtDtKxWtp5GxQIbe,"Strong, Warm, and in Command",['Steve Fisk']
3VKly1IGagrEfPAAyw96M4,Feels Blind,['Bikini Kill']
6A1EkMedayZWnN0ERGA5Bg,Reaper Song,['Witchy Poo']
59UsuMTOC5GDIj2BRONuvC,Ever Since My Accident,['Melvins']
6bDeKo9wKOMu9HtnryOP0P,Immediate Impound Zone,['Infamous Menagerie']
7yPh4R5OoQz6AAd7VNiYI7,Make You Come,['Kicking Giant']
1K5smv5bthyw8NZzVQf8nv,Everybody and Their Dog,['Fitz of Depression']
25RfGWdVWPMWK5GKdrerhM,Red Dress,['Jad Fair']
74TmgG4aLSRify1y5lABhh,8-Ball Deluxe,['7 Year Bitch']
0UhWzk39QzM51sir2gTC8e,I.O.U.,['Kreviss']
2enWpCrP1i2BRnAbr0qz7U,My Squad (Moskva),['Nuckles']
2RCxS1X5dMeWD9aJuaVwVG,Not Quite You and Me,['Rebecca Hickman']
2Lp3DDn8KZWIQwLYIrz4Gf,34 to 96,['Rebecca Hickman']
7zvBTv3ZGgvhcutB7jQBe2,Serenity,['Rebecca Hickman']
1QFBym68jK1M9VoX7zsakA,Ridin' Shotgun,['Rebecca Hickman']
18WkhkEITgd1lfPUC62ohk,Simple,['Rebecca Hickman']
16tTVVNoAWym4b0XzpcW80,Across the Pond,['Rebecca Hickman']
76wFEjxYCKkv3YD74JcN9n,Wild Ride,['Rebecca Hickman']
5DxLpqH6ccSI87y0b3K334,This Dance,['Rebecca Hickman']
5rarS2DulMRD3ZwXLKAoYC,Dave,['Rebecca Hickman']
5mcHaCaP3zQT4Y0ulvAsAp,66 Falcon,['Rebecca Hickman']
3EMGvTA4DDJrZc49wS7PHB,Return to Tunguska,['Alan Parsons']
0dG2WSziAYg4O0b9yNocby,More Lost Without You,['Alan Parsons']
13Qu9Bu02wr3J6FVtgXd9l,Mammagamma 04,['Alan Parsons']
09lHUEDUu0Ax4hC8HKj1qn,We Play the Game,['Alan Parsons']
2CDugxP5rVxCRd7rMRiAYB,Tijuaniac,['Alan Parsons']
6dw5sdu4a2cpr3kpvucdPP,L’Arc en Ciel,['Alan Parsons']
3GsfnJ8HRi0UoVAxHbhoBe,A Recurring Dream Within a Dream,['Alan Parsons']
5TzEaFgFVAlEHkeTizyTOS,You Can Run,['Alan Parsons']
37veAUXK18sLzKipleNWAB,Chomolungma,['Alan Parsons']
1pnzQd9dKv903Khiw76ppR,The Wizard - Live,['Black Sabbath']
0tQMjnCO4yDoKzFcDudG5K,The Love Song - Live,['Marilyn Manson']
3RbcOgbrIPyGvDyBNox72d,New Abortion - Live,['Slipknot']
0TDSxzYSPJAelOrYbNDV6o,Blood Brothers - Live,['Papa Roach']
3zm2xw2tuKzCio7wgrd1zO,With You - Live,['Linkin Park']
338QCr6kavkQfm8c03ykgF,Super Terrorizer - Live,"[""Zakk Wylde's Black Label Society""]"
3JbxyXrJDf4tNLvIQI2iXl,Fear - Live,['Disturbed']
4A3zBRQmdTEXuMoqrCITX8,Death Blooms - Live Ozzfest '01,['Mudvayne']
2CWZlt0DGAFmeB4YJnhFwH,Bodies - Live,['Drowning Pool']
4ZFnttOqo0cAHHnlubtzfg,South Texas Deathride - Live Ozzfest '01,['The Union Underground']
7kHL8vwcItsO3qhv1hcVBm,Fillthee - Live,['Otep']
2nFGE8Hr0GU7fSJ1ff4xvf,What a Day - Live,['Nonpoint']
5Xrul3AzghZLPqtLjvvYSC,Last Breath - Live,['Hatebreed']
6z1fSOhJoHoNNUCYZTjLX4,Deep Colors Bleed - Live,['Systematic']
7FBjzWZHLuJi1j1jI3UNz6,Kiss of Death - Live,['Pure Rubbish']
5LZBaz9U7FSTkDPBlT811K,Reach And Touch - Live Ozzfest '01,['American Head Charge']
4AT1s8QMFNaYipHE2TaI2s,Life Goes On,['LeAnn Rimes']
6VLq7SUD5ApjEFFtHfIv5r,Wound Up,['LeAnn Rimes']
7LKTHDH18Zy5wZVzQihZ7X,The Safest Place,['LeAnn Rimes']
49XfLdhAZFNJg4RW1419Sj,Trouble With Goodbye,['LeAnn Rimes']
6ccGAvkm6dTvKdCjUzbaSk,Damn,['LeAnn Rimes']
33n9eNjUzoFiD5eN2MXd5q,Suddenly,['LeAnn Rimes']
7sdmnoqGOxXK5kCzcgHyiG,Tic Toc,['LeAnn Rimes']
0iv99ATLdye75v5sTjncB1,Sign Of Life,['LeAnn Rimes']
38ziKCMk9rinPgY5S584PD,Review My Kisses,['LeAnn Rimes']
6buPazKNNTTL4Z6jLbHEtK,No Way Out,['LeAnn Rimes']
1yZGylfVLuHDFJFeYwcmcW,Love Is An Army,['LeAnn Rimes']
4QKZn0zjgNqSRw1K6bgTsZ,You Made Me Find Myself,['LeAnn Rimes']
5oXJV7k9pU6krgUe8klJeH,Twisted Angel,['LeAnn Rimes']
7wUPIqT5YlbbZiDGMicaB3,Intro,['Reflected Illusions']
3UDGrXITGUKPvCBfbZaK5F,Alkaloids,['Reflected Illusions']
2riBrTYwfMcslFa6Ru2DnI,Lysergic Daydreaming,['Reflected Illusions']
1HNw2uIYnd2ocWB2o1eX4w,Sweep The Light,['Reflected Illusions']
4LYX1G6O2LBJyxbIBhoUWW,Endless Night,['Reflected Illusions']
6DakYgo1tZddMwfcjFqPaR,Side Effects,['Reflected Illusions']
6hkr5ZGVOt3Z2BNGE6yqpB,Lola,"['Iggy Azalea', 'Alice Chater']"
4Nyoty0qFcOrBNwn4stMJ4,For the Last Time,['In the Machine']
